ID,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,BikeBuyer
25135,Single,Male,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,38,No
25136,Single,Male,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,38,No
25141,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No
25151,Single,Female,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,No
25178,Married,Female,80000,4,Partial College,Professional,Yes,3,1-2 Miles,North America,45,No
25182,Married,Female,90000,3,High School,Professional,Yes,2,1-2 Miles,North America,45,No
25183,Married,Male,90000,3,High School,Professional,Yes,2,1-2 Miles,North America,45,No
25195,Single,Female,70000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,52,No
25209,Single,Female,30000,0,High School,Professional,No,2,1-2 Miles,North America,57,No
25223,Single,Male,110000,0,Graduate Degree,Management,No,3,1-2 Miles,Pacific,40,No
25227,Single,Male,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,41,No
25274,Single,Female,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,30,No
25275,Single,Female,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,30,No
25276,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,30,No
25279,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,30,No
25280,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,30,No
25282,Single,Male,50000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,32,No
25283,Single,Female,50000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,32,No
25291,Married,Female,90000,4,Bachelors,Management,Yes,1,1-2 Miles,North America,38,No
25292,Single,Male,120000,1,Bachelors,Management,Yes,3,1-2 Miles,North America,39,No
25293,Married,Male,80000,3,Bachelors,Management,Yes,0,1-2 Miles,North America,43,No
25298,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,No
25299,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,No
25300,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,No
25302,Single,Male,30000,0,High School,Manual,No,1,1-2 Miles,Europe,28,No
25304,Single,Male,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,No
25310,Single,Female,10000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,35,No
25318,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No
25324,Single,Female,40000,2,Partial College,Clerical,Yes,2,1-2 Miles,Europe,35,No
25328,Married,Female,40000,3,Partial College,Clerical,Yes,2,1-2 Miles,North America,32,No
25330,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,1,1-2 Miles,North America,77,No
25336,Single,Male,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,52,No
25337,Single,Female,20000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,52,No
25338,Single,Male,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,52,No
25343,Single,Female,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,51,No
25345,Single,Female,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,No
25346,Single,Male,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,No
25349,Married,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,50,No
25350,Married,Male,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No
25353,Single,Female,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No
25354,Single,Male,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No
25358,Single,Female,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No
25359,Single,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,No
25360,Married,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,No
25372,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,No
25373,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,No
25374,Single,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,No
25375,Married,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,34,No
25376,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,34,No
25377,Married,Female,70000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,No
25378,Married,Female,70000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,No
28981,Single,Male,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,66,No
25517,Single,Female,20000,0,High School,Manual,No,1,1-2 Miles,Europe,30,No
25570,Single,Female,20000,0,Partial College,Manual,Yes,0,1-2 Miles,Europe,63,No
25579,Married,Male,10000,1,High School,Manual,No,1,1-2 Miles,Europe,46,No
25581,Single,Female,20000,1,Partial College,Manual,Yes,0,1-2 Miles,Europe,46,No
25620,Married,Male,90000,4,Bachelors,Management,Yes,1,1-2 Miles,North America,38,No
25624,Married,Female,100000,0,Bachelors,Management,Yes,3,1-2 Miles,North America,38,No
25652,Single,Female,20000,0,High School,Manual,No,1,1-2 Miles,Europe,28,No
25653,Single,Male,20000,0,High School,Manual,No,1,1-2 Miles,Europe,29,No
25665,Single,Female,20000,0,High School,Manual,No,1,1-2 Miles,Europe,29,No
25670,Single,Female,20000,0,High School,Manual,No,1,1-2 Miles,Europe,30,No
25671,Single,Male,20000,0,High School,Manual,No,1,1-2 Miles,Europe,30,No
25677,Married,Female,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,32,No
25682,Married,Female,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,32,No
25698,Married,Female,10000,0,Partial College,Manual,Yes,0,1-2 Miles,Europe,50,No
25763,Married,Female,90000,4,Partial College,Skilled Manual,Yes,3,1-2 Miles,North America,38,No
25764,Single,Female,90000,4,Partial College,Skilled Manual,No,3,1-2 Miles,North America,38,No
25766,Married,Female,100000,0,Bachelors,Management,Yes,3,1-2 Miles,North America,38,No
25834,Single,Male,30000,0,High School,Professional,No,2,1-2 Miles,North America,57,No
25835,Married,Female,30000,0,High School,Professional,No,2,1-2 Miles,North America,58,No
25841,Single,Female,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,68,No
25844,Single,Female,40000,0,High School,Professional,No,2,1-2 Miles,North America,66,No
25845,Single,Male,60000,0,Bachelors,Management,No,2,1-2 Miles,North America,66,No
25851,Single,Male,50000,0,Bachelors,Management,No,2,1-2 Miles,North America,65,No
25852,Single,Female,50000,0,Bachelors,Management,No,2,1-2 Miles,North America,64,No
25855,Single,Male,60000,0,Bachelors,Management,No,2,1-2 Miles,North America,63,No
25862,Married,Male,30000,1,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,61,No
25906,Single,Female,10000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,62,No
25907,Married,Female,10000,1,High School,Skilled Manual,Yes,2,1-2 Miles,Pacific,62,No
25908,Married,Female,60000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,No
25912,Married,Male,10000,1,Partial High School,Clerical,Yes,2,1-2 Miles,Pacific,59,No
25915,Single,Female,30000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,28,No
25925,Married,Female,40000,0,Bachelors,Professional,No,2,1-2 Miles,North America,29,No
25929,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,29,No
25932,Single,Male,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,28,No
25933,Single,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,29,No
25954,Married,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,31,No
25957,Married,Female,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,30,No
25959,Single,Female,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,30,No
25965,Single,Female,130000,1,Graduate Degree,Management,No,4,1-2 Miles,North America,40,No
26037,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No
26044,Single,Male,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,No
26045,Single,Male,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,No
26065,Single,Female,110000,2,Bachelors,Management,No,4,1-2 Miles,North America,42,No
26071,Single,Female,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,51,No
26073,Single,Female,50000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,72,No
26078,Married,Male,90000,4,Partial College,Professional,Yes,3,1-2 Miles,North America,44,No
26081,Single,Male,100000,2,Partial College,Professional,No,3,1-2 Miles,North America,44,No
26099,Married,Female,40000,0,Partial College,Professional,No,2,1-2 Miles,North America,70,No
26102,Single,Female,90000,3,High School,Professional,No,2,1-2 Miles,North America,46,No
26104,Married,Male,100000,3,Partial College,Professional,No,0,1-2 Miles,North America,46,No
26141,Single,Male,110000,0,Graduate Degree,Management,Yes,3,1-2 Miles,Pacific,40,No
26146,Married,Female,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,41,No
26147,Married,Male,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,41,No
26193,Single,Male,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,30,No
26197,Single,Male,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,31,No
26198,Single,Female,50000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,32,No
26199,Single,Male,50000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,32,No
26203,Single,Female,120000,0,Bachelors,Management,Yes,3,1-2 Miles,North America,39,No
26213,Single,Male,30000,0,High School,Manual,No,1,1-2 Miles,Europe,28,No
26216,Married,Female,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,No
26217,Married,Male,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No
26232,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,Europe,36,No
26233,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,Europe,36,No
26254,Single,Male,20000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,51,No
26256,Single,Male,20000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,51,No
26258,Single,Female,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,51,No
26260,Single,Male,30000,0,High School,Clerical,Yes,2,1-2 Miles,North America,51,No
26261,Single,Female,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,No
26263,Single,Female,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,No
26264,Single,Male,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,No
26265,Single,Female,20000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,50,No
29092,Single,Male,20000,1,Partial High School,Clerical,No,3,1-2 Miles,Pacific,53,No
26269,Married,Female,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No
26270,Single,Female,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No
26272,Married,Female,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No
26273,Married,Female,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No
26291,Single,Male,70000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,No
26355,Married,Male,20000,0,High School,Manual,No,1,1-2 Miles,Europe,81,No
26461,Single,Female,60000,0,Bachelors,Management,No,2,1-2 Miles,North America,65,No
26463,Single,Female,60000,0,Bachelors,Management,No,2,1-2 Miles,North America,66,No
26464,Single,Female,40000,0,High School,Professional,No,2,1-2 Miles,North America,65,No
26466,Single,Male,50000,0,Bachelors,Management,No,2,1-2 Miles,North America,65,No
26467,Single,Female,50000,0,Bachelors,Management,No,2,1-2 Miles,North America,65,No
26469,Single,Female,50000,0,Bachelors,Management,No,2,1-2 Miles,North America,65,No
26473,Single,Female,50000,0,Bachelors,Management,No,2,1-2 Miles,North America,64,No
26474,Single,Female,60000,0,Bachelors,Management,No,2,1-2 Miles,North America,63,No
26475,Single,Female,30000,0,High School,Professional,No,2,1-2 Miles,North America,62,No
26479,Single,Female,40000,0,High School,Professional,No,2,1-2 Miles,North America,59,No
26480,Single,Female,20000,0,Partial High School,Clerical,No,3,1-2 Miles,North America,61,No
26483,Single,Female,30000,0,Partial High School,Skilled Manual,No,3,1-2 Miles,North America,61,No
26514,Married,Male,70000,2,Partial College,Professional,No,1,1-2 Miles,North America,56,No
26542,Married,Male,40000,0,Bachelors,Professional,No,2,1-2 Miles,North America,28,No
26543,Single,Female,10000,1,High School,Skilled Manual,No,2,1-2 Miles,Pacific,59,No
26554,Single,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,29,No
26556,Married,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,30,No
26558,Married,Female,10000,1,Partial High School,Clerical,No,2,1-2 Miles,Pacific,57,No
26564,Single,Male,40000,0,Partial High School,Clerical,No,2,1-2 Miles,Pacific,52,No
26565,Single,Male,40000,0,Partial High School,Clerical,No,2,1-2 Miles,Pacific,52,No
26583,Single,Male,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,30,No
26584,Married,Male,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,30,No
26593,Single,Male,130000,1,Graduate Degree,Management,No,3,1-2 Miles,North America,40,No
26672,Married,Female,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,40,No
26680,Single,Female,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,No
26685,Single,Male,130000,1,Graduate Degree,Management,No,4,1-2 Miles,North America,41,No
26689,Single,Male,110000,2,Bachelors,Management,No,4,1-2 Miles,North America,42,No
26691,Single,Female,110000,2,Bachelors,Management,No,4,1-2 Miles,North America,41,No
26702,Married,Female,90000,4,Partial College,Professional,Yes,4,1-2 Miles,North America,44,No
26704,Single,Male,110000,3,Bachelors,Management,No,2,1-2 Miles,North America,44,No
26709,Single,Female,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,51,No
26712,Single,Female,70000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,52,No
26714,Single,Female,70000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,52,No
26719,Single,Female,80000,4,Partial College,Professional,No,4,1-2 Miles,North America,46,No
26721,Single,Female,100000,3,Partial College,Professional,No,3,1-2 Miles,North America,46,No
26755,Married,Male,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,41,No
26756,Single,Female,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,41,No
26800,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,30,No
26844,Single,Female,20000,0,Partial College,Manual,No,1,1-2 Miles,Europe,76,No
29073,Single,Female,40000,0,Bachelors,Professional,No,2,1-2 Miles,North America,29,No
26894,Single,Female,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No
26926,Married,Male,20000,0,Partial College,Manual,Yes,0,1-2 Miles,Europe,63,No
26969,Single,Male,10000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,33,No
26971,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No
26973,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No
26980,Married,Male,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,No
26990,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,No
26993,Single,Male,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No
27002,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No
27003,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No
27010,Married,Female,40000,3,Partial College,Clerical,Yes,0,1-2 Miles,North America,30,No
27011,Married,Male,40000,3,Partial College,Clerical,Yes,0,1-2 Miles,North America,30,No
27013,Married,Female,40000,3,Partial College,Clerical,Yes,2,1-2 Miles,North America,32,No
27019,Single,Female,20000,0,Partial High School,Manual,No,2,1-2 Miles,North America,52,No
27023,Single,Female,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,51,No
27028,Single,Female,30000,0,High School,Clerical,Yes,2,1-2 Miles,North America,51,No
27029,Single,Female,30000,0,High School,Clerical,No,2,1-2 Miles,North America,51,No
27030,Single,Female,30000,0,High School,Clerical,No,2,1-2 Miles,North America,51,No
27031,Single,Female,30000,0,High School,Clerical,No,2,1-2 Miles,North America,51,No
27032,Single,Male,30000,0,High School,Clerical,Yes,2,1-2 Miles,North America,51,No
27033,Single,Male,20000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,50,No
27034,Single,Male,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,No
27035,Single,Female,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,No
27037,Married,Female,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,50,No
27038,Married,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,No
27040,Married,Male,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No
27042,Married,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,No
27065,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,No
27066,Single,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,32,No
27151,Single,Female,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No
27152,Single,Female,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No
27155,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,No
27157,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,No
27158,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,No
27160,Married,Female,30000,0,High School,Manual,No,1,1-2 Miles,Europe,28,No
27163,Single,Male,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,No
27164,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,No
27168,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,No
27172,Single,Female,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No
27177,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No
27178,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,35,No
27187,Married,Male,40000,2,Partial College,Clerical,Yes,2,1-2 Miles,Europe,36,No
27188,Single,Female,40000,2,Partial College,Clerical,Yes,2,1-2 Miles,Europe,36,No
27189,Married,Female,40000,3,Partial College,Clerical,Yes,1,1-2 Miles,North America,30,No
27190,Married,Female,40000,3,Partial College,Clerical,Yes,1,1-2 Miles,North America,32,No
27207,Single,Female,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,51,No
27209,Single,Male,20000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,51,No
27210,Single,Male,20000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,51,No
27221,Single,Male,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No
27222,Married,Female,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No
27223,Married,Male,20000,1,Partial High School,Clerical,Yes,2,1-2 Miles,North America,49,No
27225,Married,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,No
27244,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,No
27245,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,No
27246,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,No
27247,Married,Male,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,No
27249,Married,Female,70000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,No
27372,Single,Male,30000,0,High School,Professional,No,2,1-2 Miles,North America,58,No
27373,Single,Male,30000,0,High School,Professional,No,2,1-2 Miles,North America,58,No
27379,Single,Female,40000,0,High School,Professional,No,2,1-2 Miles,North America,59,No
27385,Married,Male,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,67,No
27388,Married,Male,60000,0,Bachelors,Management,No,2,1-2 Miles,North America,66,No
27389,Single,Male,60000,0,Bachelors,Management,No,2,1-2 Miles,North America,66,No
27390,Single,Female,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,66,No
27398,Single,Female,60000,0,Bachelors,Management,No,2,1-2 Miles,North America,63,No
27399,Single,Male,60000,0,Bachelors,Management,No,2,1-2 Miles,North America,62,No
27401,Married,Male,30000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,62,No
27402,Single,Male,30000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,62,No
27403,Single,Male,30000,1,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,61,No
29104,Married,Male,40000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,31,No
27454,Married,Male,90000,4,Bachelors,Management,Yes,1,1-2 Miles,North America,37,No
27456,Married,Male,100000,0,Bachelors,Management,Yes,3,1-2 Miles,North America,38,No
27457,Single,Female,100000,0,Bachelors,Management,No,3,1-2 Miles,North America,38,No
27458,Married,Male,110000,1,Bachelors,Management,Yes,3,1-2 Miles,North America,37,No
27463,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,No
27464,Married,Female,20000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,62,No
27466,Single,Female,30000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,28,No
27479,Single,Female,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,29,No
27495,Single,Female,40000,0,Partial High School,Clerical,No,2,1-2 Miles,Pacific,52,No
27496,Single,Male,40000,0,Partial High School,Clerical,No,2,1-2 Miles,Pacific,52,No
29470,Single,Male,10000,1,High School,Manual,No,1,1-2 Miles,Europe,46,No
27509,Single,Male,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,30,No
27510,Single,Male,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,30,No
27525,Married,Female,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,32,No
27610,Single,Male,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,No
27627,Single,Male,130000,2,Graduate Degree,Management,No,3,1-2 Miles,North America,72,No
27630,Single,Male,110000,2,Bachelors,Management,No,4,1-2 Miles,North America,43,No
27631,Single,Female,130000,2,Bachelors,Management,No,4,1-2 Miles,North America,43,No
27637,Single,Female,100000,2,Partial College,Professional,No,3,1-2 Miles,North America,44,No
27638,Single,Male,100000,2,Partial College,Professional,No,3,1-2 Miles,North America,44,No
27639,Single,Female,100000,2,Partial College,Professional,No,4,1-2 Miles,North America,44,No
27640,Single,Female,120000,3,Partial College,Professional,No,4,1-2 Miles,North America,43,No
27644,Married,Female,90000,3,Partial College,Professional,Yes,0,1-2 Miles,North America,45,No
27648,Single,Male,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,51,No
27656,Single,Male,40000,0,Partial College,Professional,No,2,1-2 Miles,North America,69,No
27657,Married,Male,50000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,70,No
27683,Married,Female,30000,0,High School,Professional,No,2,1-2 Miles,North America,57,No
27703,Single,Female,90000,0,Bachelors,Professional,No,1,1-2 Miles,Pacific,47,No
27705,Married,Male,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,41,No
27747,Married,Male,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,30,No
27753,Married,Male,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,30,No
27754,Single,Male,50000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,32,No
27755,Single,Female,50000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,32,No
27812,Single,Female,20000,0,High School,Manual,No,1,1-2 Miles,Europe,29,No
27830,Single,Male,20000,0,High School,Manual,No,1,1-2 Miles,Europe,29,No
27836,Married,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,31,No
27837,Single,Female,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,32,No
27840,Single,Male,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,33,No
27848,Married,Male,10000,0,Partial College,Manual,Yes,0,1-2 Miles,Europe,50,No
27903,Married,Female,10000,1,High School,Manual,No,1,1-2 Miles,Europe,36,No
27904,Married,Male,10000,1,High School,Manual,No,1,1-2 Miles,Europe,36,No
27911,Single,Male,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,30,No
27915,Single,Female,50000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,32,No
27991,Married,Female,30000,0,High School,Professional,No,2,1-2 Miles,North America,58,No
27993,Single,Male,30000,0,High School,Professional,No,2,1-2 Miles,North America,59,No
27995,Single,Male,40000,0,High School,Professional,No,2,1-2 Miles,North America,69,No
27997,Single,Female,50000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,69,No
27998,Single,Male,50000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,69,No
27999,Single,Male,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,68,No
28000,Single,Female,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,68,No
28006,Single,Male,50000,0,Bachelors,Management,No,2,1-2 Miles,North America,65,No
28008,Single,Female,60000,0,Bachelors,Management,No,2,1-2 Miles,North America,65,No
28009,Single,Female,50000,0,Bachelors,Management,No,2,1-2 Miles,North America,64,No
28012,Single,Male,60000,0,Bachelors,Management,No,2,1-2 Miles,North America,62,No
28015,Married,Male,40000,0,High School,Professional,No,2,1-2 Miles,North America,59,No
28077,Single,Female,120000,0,Bachelors,Management,Yes,3,1-2 Miles,North America,39,No
28079,Married,Female,90000,4,Partial College,Skilled Manual,Yes,2,1-2 Miles,North America,38,No
28080,Single,Female,90000,4,Partial College,Skilled Manual,No,2,1-2 Miles,North America,38,No
28081,Married,Female,100000,0,Bachelors,Management,Yes,3,1-2 Miles,North America,38,No
28084,Single,Male,110000,1,Graduate Degree,Management,No,3,1-2 Miles,North America,38,No
28087,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,No
28089,Married,Male,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,27,No
28093,Married,Male,30000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,28,No
28101,Single,Male,40000,0,Bachelors,Professional,No,2,1-2 Miles,North America,29,No
28105,Married,Female,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,28,No
28122,Married,Male,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,31,No
28227,Single,Male,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,No
28228,Single,Female,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,No
28229,Single,Female,80000,0,Partial High School,Skilled Manual,No,2,1-2 Miles,North America,50,No
28235,Single,Male,120000,2,Bachelors,Management,No,4,1-2 Miles,North America,41,No
28236,Single,Female,120000,2,Bachelors,Management,No,4,1-2 Miles,North America,41,No
